rank,qini
598,3.992302637754623
599,3.992302637754623
600,3.992302637754623
601,3.992302637754623
602,3.992302637754623
603,3.992302637754623
604,3.992302637754623
605,3.992302637754623
606,3.992302637754623
607,3.992302637754623
608,3.992302637754623
609,3.992302637754623
610,3.992302637754623
611,3.992302637754623
612,3.992302637754623
613,3.992302637754623
614,3.992302637754623
615,3.992302637754623
616,3.992302637754623
617,3.992302637754623
618,3.992302637754623
619,3.992302637754623
620,3.992302637754623
621,3.992302637754623
622,3.992302637754623
623,3.992302637754623
624,3.992302637754623
625,3.992302637754623
626,3.992302637754623
627,3.992302637754623
628,3.992302637754623
629,3.992302637754623
630,3.992302637754623
631,3.992302637754623
632,3.992302637754623
633,3.992302637754623
634,3.992302637754623
635,3.992302637754623
636,3.992302637754623
637,3.992302637754623
638,3.992302637754623
639,3.992302637754623
640,3.992302637754623
641,3.992302637754623
642,3.992302637754623
643,3.992302637754623
644,3.992302637754623
645,3.992302637754623
646,3.992302637754623
647,3.992302637754623
648,3.992302637754623
649,3.992302637754623
650,3.992302637754623
651,3.992302637754623
652,3.992302637754623
653,3.992302637754623
654,3.992302637754623
655,3.992302637754623
656,3.992302637754623
657,3.992302637754623
658,3.992302637754623
659,3.992302637754623
660,3.992302637754623
661,4.992302637754623
662,4.992302637754623
663,4.992302637754623
664,4.992302637754623
665,4.992302637754623
666,4.992302637754623
667,4.992302637754623
668,4.992302637754623
669,4.992302637754623
670,4.992302637754623
671,4.992302637754623
672,4.992302637754623
673,4.992302637754623
674,4.992302637754623
675,4.992302637754623
676,4.992302637754623
677,4.992302637754623
678,4.992302637754623
679,4.992302637754623
680,4.992302637754623
681,4.992302637754623
682,4.992302637754623
683,4.992302637754623
684,4.992302637754623
685,4.992302637754623
686,4.992302637754623
687,4.992302637754623
688,4.992302637754623
689,4.992302637754623
690,4.992302637754623
691,4.992302637754623
692,4.992302637754623
693,4.992302637754623
694,4.992302637754623
695,4.992302637754623
696,4.992302637754623
697,4.992302637754623
698,4.992302637754623
699,4.992302637754623
700,4.992302637754623
701,4.992302637754623
702,4.992302637754623
703,4.992302637754623
704,4.992302637754623
705,4.992302637754623
706,4.992302637754623
707,4.992302637754623
708,4.992302637754623
709,4.992302637754623
710,4.992302637754623
711,4.992302637754623
712,4.992302637754623
713,4.992302637754623
714,4.992302637754623
715,4.992302637754623
716,4.992302637754623
717,4.992302637754623
718,4.992302637754623
719,4.992302637754623
720,4.992302637754623
721,4.992302637754623
722,4.992302637754623
723,4.992302637754623
724,4.992302637754623
725,4.992302637754623
726,4.992302637754623
727,4.992302637754623
728,4.992302637754623
729,4.992302637754623
730,4.992302637754623
731,4.992302637754623
732,4.992302637754623
733,4.992302637754623
734,4.992302637754623
735,4.992302637754623
736,4.992302637754623
737,4.992302637754623
738,4.992302637754623
739,4.992302637754623
740,4.992302637754623
741,4.992302637754623
742,4.992302637754623
743,4.992302637754623
744,4.992302637754623
745,4.992302637754623
746,4.992302637754623
747,4.992302637754623
748,4.992302637754623
749,4.992302637754623
750,4.992302637754623
751,4.992302637754623
752,4.992302637754623
753,4.992302637754623
754,4.992302637754623
755,4.992302637754623
756,4.992302637754623
757,4.992302637754623
758,4.992302637754623
